INST CODE,INSTITUTE NAME,PLACE,DIST,COED,TYPE,YEAR OF ESTB,BRANCH,BRANCH NAME,OC BOYS,OC GIRLS,BC_A BOYS,BC_A GIRLS,BC_B BOYS,BC_B GIRLS,BC_C BOYS,BC_C GIRLS,BC_D BOYS,BC_D GIRLS,BC_E BOYS,BC_E GIRLS,SC_BOYS,SC_GIRLS,ST_BOYS,ST_GIRLS,TUITION FEE,AFFILIATED
BRIG,BRILLIANT GRAMMER SCHOOL EDNL SOC GRP OF INSTNS,HAYATHNAGAR,RR,COED,PVT,2009,CIV,CIVIL ENGINEERING,86187,86187,86187,86187,86187,86187,86187,86187,86187,86187,86187,86187,86187,86187,86187,86187,65000,JNTUH
BRIG,BRILLIANT GRAMMER SCHOOL EDNL SOC GRP OF INSTNS,HAYATHNAGAR,RR,COED,PVT,2009,CSE,COMPUTER SCIENCE  AND  ENGINEERING,50359,69491,65928,69491,78154,78154,51991,69491,84318,84318,66010,69491,85279,85279,81785,85950,65000,JNTUH
BRIG,BRILLIANT GRAMMER SCHOOL EDNL SOC GRP OF INSTNS,HAYATHNAGAR,RR,COED,PVT,2009,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,54742,54742,54742,54742,81048,81048,54742,54742,70804,70804,54742,54742,78477,78477,54742,54742,65000,JNTUH
BRIG,BRILLIANT GRAMMER SCHOOL EDNL SOC GRP OF INSTNS,HAYATHNAGAR,RR,COED,PVT,2009,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,86187,86187,86187,86187,86187,86187,86187,86187,86187,86187,86187,86187,86187,86187,86187,86187,65000,JNTUH
BRIG,BRILLIANT GRAMMER SCHOOL EDNL SOC GRP OF INSTNS,HAYATHNAGAR,RR,COED,PVT,2009,MEC,MECHANICAL ENGINEERING,51160,51160,51160,51160,51160,51160,51160,51160,51160,51160,80143,85374,79765,79765,79904,79904,65000,JNTUH
BRIL,BRILLIANT INSTT OF ENGG AND TECHNOLOGY,HAYATHNAGAR,RR,COED,PVT,2008,CIV,CIVIL ENGINEERING,59835,82702,60755,82702,59835,82702,59835,82702,59835,82702,59835,82702,86084,86084,73083,82702,65000,JNTUH
BRIL,BRILLIANT INSTT OF ENGG AND TECHNOLOGY,HAYATHNAGAR,RR,COED,PVT,2008,CSC,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),83397,83397,83397,83397,83397,83397,83397,83397,83397,83397,83397,83397,83397,83397,83397,83397,65000,JNTUH
BRIL,BRILLIANT INSTT OF ENGG AND TECHNOLOGY,HAYATHNAGAR,RR,COED,PVT,2008,CSE,COMPUTER SCIENCE  AND  ENGINEERING,57926,64822,85248,85248,77664,84662,72506,72506,81491,81491,85052,85052,85742,86086,79495,86033,65000,JNTUH
BRIL,BRILLIANT INSTT OF ENGG AND TECHNOLOGY,HAYATHNAGAR,RR,COED,PVT,2008,CSM,COMPUTER SCIENCE AND ENGINEERING ,73272,73272,83998,83998,73272,73272,73272,73272,73272,73272,73272,73272,79822,79822,81741,81741,65000,JNTUH
BRIL,BRILLIANT INSTT OF ENGG AND TECHNOLOGY,HAYATHNAGAR,RR,COED,PVT,2008,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,61958,61958,72316,72316,61958,61958,81807,81807,61958,85038,61958,61958,72469,72469,61958,64872,65000,JNTUH
BRIL,BRILLIANT INSTT OF ENGG AND TECHNOLOGY,HAYATHNAGAR,RR,COED,PVT,2008,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,86187,86187,86187,86187,86187,86187,86187,86187,86187,86187,86187,86187,86187,86187,86187,86187,65000,JNTUH
BRIL,BRILLIANT INSTT OF ENGG AND TECHNOLOGY,HAYATHNAGAR,RR,COED,PVT,2008,MEC,MECHANICAL ENGINEERING,86187,86187,86187,86187,86187,86187,86187,86187,86187,86187,86187,86187,86187,86187,86187,86187,65000,JNTUH
BSGP,BANDARI SRINIVAS INSTITUTE OF TECHNOLOGY,CHEVELLA,RR,COED,PVT,2003,CIV,CIVIL ENGINEERING,47766,47766,47766,47766,47766,47766,47766,47766,47766,47766,47766,47766,47766,47766,47766,47766,46000,JNTUH
BSGP,BANDARI SRINIVAS INSTITUTE OF TECHNOLOGY,CHEVELLA,RR,COED,PVT,2003,CSE,COMPUTER SCIENCE  AND  ENGINEERING,37112,37112,37112,37112,37112,73666,37112,37112,68169,68169,37112,37112,37112,37112,37112,37112,46000,JNTUH
BSGP,BANDARI SRINIVAS INSTITUTE OF TECHNOLOGY,CHEVELLA,RR,COED,PVT,2003,MEC,MECHANICAL ENGINEERING,21960,53086,21960,53086,21960,53086,21960,53086,21960,53086,21960,53086,21960,53086,21960,53086,46000,JNTUH
BSKR,BHASKAR ENGINEERING COLLEGE,YENKAPALLY,RR,COED,PVT,2007,CSE,COMPUTER SCIENCE  AND  ENGINEERING,57796,78583,80922,82767,72519,78583,74392,78583,60882,78583,73779,78583,85974,85974,72950,78583,44000,JNTUH
BSKR,BHASKAR ENGINEERING COLLEGE,YENKAPALLY,RR,COED,PVT,2007,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,19343,19343,19343,19343,54710,54710,19343,19343,19343,19343,19343,63563,19343,19343,80664,80664,44000,JNTUH
BVRI,B V RAJU INSTITUTE OF TECHNOLOGY,NARSAPUR,MED,COED,PVT,1997,BME,BIO-MEDICAL ENGINEERING,35536,47645,72829,77856,64685,64685,35536,47645,84505,84505,35536,47645,71938,72769,54234,79397,120000,JNTUH
BVRI,B V RAJU INSTITUTE OF TECHNOLOGY,NARSAPUR,MED,COED,PVT,1997,CHE,CHEMICAL ENGINEERING,23743,25632,84281,84281,58492,67255,23743,79364,29003,31295,73041,73041,80605,80605,64503,81903,120000,JNTUH
BVRI,B V RAJU INSTITUTE OF TECHNOLOGY,NARSAPUR,MED,COED,PVT,1997,CIV,CIVIL ENGINEERING,23612,24973,84270,84270,40435,79220,43976,43976,43961,70211,50806,70528,66252,71358,44848,44848,120000,JNTUH
BVRI,B V RAJU INSTITUTE OF TECHNOLOGY,NARSAPUR,MED,COED,PVT,1997,CSB,COMPUTER SCIENCE AND BUSINESS SYSTEM,8249,8249,42629,63496,13086,13121,8249,8249,16187,16187,19648,19648,69672,79936,49224,49224,120000,JNTUH
BVRI,B V RAJU INSTITUTE OF TECHNOLOGY,NARSAPUR,MED,COED,PVT,1997,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),6524,6872,26007,26007,11040,12871,27897,27897,10387,13492,6524,29225,52690,52690,43724,72049,120000,JNTUH
BVRI,B V RAJU INSTITUTE OF TECHNOLOGY,NARSAPUR,MED,COED,PVT,1997,CSE,COMPUTER SCIENCE  AND  ENGINEERING,5996,6475,20077,20077,10380,10815,23460,32397,9819,12298,16637,18707,35113,35113,26153,31376,120000,JNTUH
BVRI,B V RAJU INSTITUTE OF TECHNOLOGY,NARSAPUR,MED,COED,PVT,1997,CSM,COMPUTER SCIENCE AND ENGINEERING ,5807,6195,24541,24541,10030,11360,5807,6195,9292,10929,16456,29028,52632,58609,56886,56886,120000,JNTUH
BVRI,B V RAJU INSTITUTE OF TECHNOLOGY,NARSAPUR,MED,COED,PVT,1997,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,9685,9828,40818,49248,17427,17777,34249,34249,16999,16999,37884,41654,54724,58723,34724,66166,120000,JNTUH
BVRI,B V RAJU INSTITUTE OF TECHNOLOGY,NARSAPUR,MED,COED,PVT,1997,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,15878,16263,49764,61114,30497,30641,15878,16263,29592,30823,24427,55092,60632,60969,39011,54779,120000,JNTUH
BVRI,B V RAJU INSTITUTE OF TECHNOLOGY,NARSAPUR,MED,COED,PVT,1997,INF,INFORMATION TECHNOLOGY,7983,8310,31388,31388,12631,14343,65381,65381,13389,13389,25271,25271,56920,56940,36507,52967,120000,JNTUH
BVRI,B V RAJU INSTITUTE OF TECHNOLOGY,NARSAPUR,MED,COED,PVT,1997,MEC,MECHANICAL ENGINEERING,23683,34286,70016,70016,56890,68397,32483,34286,40050,54313,48224,59541,66329,80364,44299,73758,120000,JNTUH
BVRI,B V RAJU INSTITUTE OF TECHNOLOGY,NARSAPUR,MED,COED,PVT,1997,PHE,PHARMACEUTICAL ENGINEERING,83835,84422,83835,84422,83835,84422,83835,84422,83835,84422,83835,84422,85134,85134,85635,85635,120000,JNTUH
BVRW,BVRIT COLLEGE OF ENGINEERING FOR WOMEN,BACHUPALLY,MDL,GIRLS,PVT,2012,CSE,COMPUTER SCIENCE  AND  ENGINEERING,NA,6470,NA,27132,NA,11932,NA,6470,NA,11217,NA,20636,NA,34496,NA,36234,90000,JNTUH
BVRW,BVRIT COLLEGE OF ENGINEERING FOR WOMEN,BACHUPALLY,MDL,GIRLS,PVT,2012,CSM,COMPUTER SCIENCE AND ENGINEERING ,NA,6907,NA,30475,NA,12542,NA,11846,NA,10111,NA,38640,NA,58765,NA,83008,90000,JNTUH
BVRW,BVRIT COLLEGE OF ENGINEERING FOR WOMEN,BACHUPALLY,MDL,GIRLS,PVT,2012,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,NA,10053,NA,39414,NA,15364,NA,78822,NA,17117,NA,44743,NA,54135,NA,50257,90000,JNTUH
BVRW,BVRIT COLLEGE OF ENGINEERING FOR WOMEN,BACHUPALLY,MDL,GIRLS,PVT,2012,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,NA,15196,NA,60484,NA,31717,NA,15196,NA,37294,NA,70251,NA,61051,NA,52088,90000,JNTUH
BVRW,BVRIT COLLEGE OF ENGINEERING FOR WOMEN,BACHUPALLY,MDL,GIRLS,PVT,2012,INF,INFORMATION TECHNOLOGY,NA,8727,NA,39981,NA,14253,NA,46547,NA,15098,NA,47356,NA,55734,NA,56989,90000,JNTUH
CASR,COLLEGE OF AGRICULTURAL ENGG,SANGAREDDY,SRD,COED,UNIV,2011,AGR,AGRICULTURAL ENGINEERING,20903,26494,44922,79946,25266,26494,20903,26494,31740,40975,36519,36519,53168,63133,33290,46555,10000,PJTSAU
CBIT,CHAITANYA BHARATHI INSTITUTE OF TECHNOLOGY,GANDIPET,RR,COED,PVT,1979,AID,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,1124,1161,1539,4714,1909,3484,1124,1161,1779,2014,2609,2609,12403,14485,14322,14322,134000,OU
CBIT,CHAITANYA BHARATHI INSTITUTE OF TECHNOLOGY,GANDIPET,RR,COED,PVT,1979,CHE,CHEMICAL ENGINEERING,12533,16735,50896,64310,27802,36577,12533,16735,25568,32176,36903,44636,50601,59981,25739,33606,134000,OU
CBIT,CHAITANYA BHARATHI INSTITUTE OF TECHNOLOGY,GANDIPET,RR,COED,PVT,1979,CIC,CSE (IoT AND CYBER SECURITY INCLUDING BLOCK CHAIN TECHNOLOGY),1378,1801,4911,4911,2216,2697,1378,1801,2420,3652,2391,6890,13902,20355,20028,20028,134000,OU
CBIT,CHAITANYA BHARATHI INSTITUTE OF TECHNOLOGY,GANDIPET,RR,COED,PVT,1979,CIV,CIVIL ENGINEERING,8447,8447,19549,23744,12793,20669,29657,29657,44324,44324,12186,14624,20049,24496,11390,15037,134000,OU
CBIT,CHAITANYA BHARATHI INSTITUTE OF TECHNOLOGY,GANDIPET,RR,COED,PVT,1979,CSE,COMPUTER SCIENCE  AND  ENGINEERING,843,1012,2924,4909,1679,1679,5466,5466,1449,1907,2029,4018,7395,8134,7318,8831,134000,OU
CBIT,CHAITANYA BHARATHI INSTITUTE OF TECHNOLOGY,GANDIPET,RR,COED,PVT,1979,CSM,COMPUTER SCIENCE AND ENGINEERING ,821,1117,1396,4524,1359,1899,821,1117,1510,1812,1042,4258,10908,11125,10792,10792,134000,OU
CBIT,CHAITANYA BHARATHI INSTITUTE OF TECHNOLOGY,GANDIPET,RR,COED,PVT,1979,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,1787,2299,8147,8147,3361,4248,10228,10228,3516,4954,3987,18474,12166,16683,9423,12534,134000,OU
CBIT,CHAITANYA BHARATHI INSTITUTE OF TECHNOLOGY,GANDIPET,RR,COED,PVT,1979,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,3113,4584,17556,17556,7236,7236,47542,47542,6809,6809,11254,18475,17473,17473,11638,12380,134000,OU
CBIT,CHAITANYA BHARATHI INSTITUTE OF TECHNOLOGY,GANDIPET,RR,COED,PVT,1979,INF,INFORMATION TECHNOLOGY,1844,1966,7493,7493,3117,3591,9579,15131,3376,4920,3718,8911,15189,15780,11684,14520,134000,OU
CBIT,CHAITANYA BHARATHI INSTITUTE OF TECHNOLOGY,GANDIPET,RR,COED,PVT,1979,MEC,MECHANICAL ENGINEERING,5112,8695,21447,67698,9777,17939,5112,8695,7613,40493,21708,30007,24234,40201,13452,36817,134000,OU
CDTK,COLLEGE OF DAIRY TECHNOLOGY,KAMAREDDY,KMR,COED,UNIV,2007,DRG,DAIRYING,31110,41865,62786,71737,61291,83209,31110,41865,33775,41865,54971,55699,69846,69846,42942,42942,10000,PVNRTVU
CFSR,COLLEGE OF FOOD SCIENCE AND TECHNOLOGY,RUDRUR,NZB,COED,UNIV,2015,FDS,FOOD SCIENCE,26182,53153,66739,66739,60167,60167,67618,67618,54680,64778,26182,53153,56037,59650,52439,53153,10000,PJTSAU
CHET,SRI CHAITANYA COLLEGE OF ENGG AND TECH,IBRAHIMPATAN,RR,COED,PVT,2009,CIV,CIVIL ENGINEERING,86187,86187,86187,86187,86187,86187,86187,86187,86187,86187,86187,86187,86187,86187,86187,86187,55000,JNTUH
CHET,SRI CHAITANYA COLLEGE OF ENGG AND TECH,IBRAHIMPATAN,RR,COED,PVT,2009,CSE,COMPUTER SCIENCE  AND  ENGINEERING,47661,81520,84543,84543,85596,85596,47661,81520,75194,82962,77080,81520,81630,82094,83587,85014,55000,JNTUH
CHET,SRI CHAITANYA COLLEGE OF ENGG AND TECH,IBRAHIMPATAN,RR,COED,PVT,2009,CSW,COMPUTER ENGINEERING(SOFTWARE ENGINEERING),45940,45940,45940,45940,45940,45940,45940,45940,45940,45940,45940,45940,45940,45940,45940,45940,55000,JNTUH
CHET,SRI CHAITANYA COLLEGE OF ENGG AND TECH,IBRAHIMPATAN,RR,COED,PVT,2009,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,46810,46810,46810,46810,46810,46810,46810,46810,46810,46810,46810,46810,84700,84700,55941,78896,55000,JNTUH
CHET,SRI CHAITANYA COLLEGE OF ENGG AND TECH,IBRAHIMPATAN,RR,COED,PVT,2009,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,31572,31572,31572,31572,31572,31572,31572,31572,31572,31572,31572,31572,31572,31572,77475,77475,55000,JNTUH
CHET,SRI CHAITANYA COLLEGE OF ENGG AND TECH,IBRAHIMPATAN,RR,COED,PVT,2009,MEC,MECHANICAL ENGINEERING,86187,86187,86187,86187,86187,86187,86187,86187,86187,86187,86187,86187,86187,86187,86187,86187,55000,JNTUH
CHTN,SREE CHAITANYA COLLEGE OF ENGINEERING,KARIMNAGAR,KRM,COED,PVT,2004,CIV,CIVIL ENGINEERING,84811,84811,84811,84811,84811,84811,84811,84811,84811,84811,84811,84811,84811,84811,84811,86171,55000,JNTUH
CHTN,SREE CHAITANYA COLLEGE OF ENGINEERING,KARIMNAGAR,KRM,COED,PVT,2004,CSE,COMPUTER SCIENCE  AND  ENGINEERING,51908,51908,83511,83511,83793,83793,51908,51908,66595,66595,67939,67939,86158,86158,70028,80288,55000,JNTUH
CHTN,SREE CHAITANYA COLLEGE OF ENGINEERING,KARIMNAGAR,KRM,COED,PVT,2004,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,62187,62187,79142,81924,75059,75384,62187,81832,74976,74976,81465,84693,80102,80102,62187,75078,55000,JNTUH
CHTN,SREE CHAITANYA COLLEGE OF ENGINEERING,KARIMNAGAR,KRM,COED,PVT,2004,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,57767,57767,57767,57767,83543,83543,57767,57767,78775,78775,68211,68211,76399,77842,67202,67202,55000,JNTUH
CHTN,SREE CHAITANYA COLLEGE OF ENGINEERING,KARIMNAGAR,KRM,COED,PVT,2004,MEC,MECHANICAL ENGINEERING,73057,75172,73057,75172,73057,75172,73057,75172,73057,75792,73057,75172,73057,80300,73897,75172,55000,JNTUH
CHTS,SREE CHAITANYA INST OF TECHNOLOGY SCIENCES,KARIMNAGAR,KRM,COED,PVT,2008,CIV,CIVIL ENGINEERING,58252,84625,82736,84625,76466,84625,58252,84625,58252,84625,58252,84625,58252,84625,78631,84625,55000,JNTUH
CHTS,SREE CHAITANYA INST OF TECHNOLOGY SCIENCES,KARIMNAGAR,KRM,COED,PVT,2008,CSE,COMPUTER SCIENCE  AND  ENGINEERING,64493,66866,84955,84955,76554,76554,64493,66866,71703,73230,76125,76125,84140,84140,80572,80572,55000,JNTUH
CHTS,SREE CHAITANYA INST OF TECHNOLOGY SCIENCES,KARIMNAGAR,KRM,COED,PVT,2008,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,82823,82823,84454,84454,84121,84121,82823,82908,82823,84476,82823,82823,83215,83215,82823,82823,55000,JNTUH
CHTS,SREE CHAITANYA INST OF TECHNOLOGY SCIENCES,KARIMNAGAR,KRM,COED,PVT,2008,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,66751,66751,77050,77050,66751,78067,66751,66751,83895,83895,66751,66751,78494,80429,66751,66751,55000,JNTUH
CITS,CHAITANYA INST OF TECH AND SCIENCE,HANAMKONDA,WGU,COED,PVT,2010,CIV,CIVIL ENGINEERING,86187,86187,86187,86187,86187,86187,86187,86187,86187,86187,86187,86187,86187,86187,86187,86187,45000,KU
CITS,CHAITANYA INST OF TECH AND SCIENCE,HANAMKONDA,WGU,COED,PVT,2010,CSE,COMPUTER SCIENCE  AND  ENGINEERING,55943,55943,82803,82803,68010,81269,55943,83092,82828,82828,72339,74604,85377,86058,73446,73446,45000,KU
CITS,CHAITANYA INST OF TECH AND SCIENCE,HANAMKONDA,WGU,COED,PVT,2010,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,71673,71673,83036,83036,73849,73849,71673,71673,71673,71673,83171,83171,79823,79823,71673,71673,45000,KU
CITS,CHAITANYA INST OF TECH AND SCIENCE,HANAMKONDA,WGU,COED,PVT,2010,MEC,MECHANICAL ENGINEERING,47217,47217,60519,60519,47217,47217,47217,47217,76664,76664,47217,47217,47217,81864,47217,47217,45000,KU
CMRG,CMR TECHNICAL CAMPUS,KANDLAKOYA,MDL,COED,PVT,2009,CIV,CIVIL ENGINEERING,18149,43823,62121,78367,65810,69440,18149,43823,50373,71085,42921,43823,82641,82641,51954,74036,80000,JNTUH
CMRG,CMR TECHNICAL CAMPUS,KANDLAKOYA,MDL,COED,PVT,2009,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),43292,43756,60573,67562,66283,70046,43292,61519,60551,60551,67948,82763,80552,80552,52527,55217,80000,JNTUH
CMRG,CMR TECHNICAL CAMPUS,KANDLAKOYA,MDL,COED,PVT,2009,CSE,COMPUTER SCIENCE  AND  ENGINEERING,18266,18266,48949,53203,26247,28302,64890,64890,26839,26839,68983,68983,66367,67919,47332,61183,80000,JNTUH
CMRG,CMR TECHNICAL CAMPUS,KANDLAKOYA,MDL,COED,PVT,2009,CSM,COMPUTER SCIENCE AND ENGINEERING ,37798,37798,63509,63509,54734,64189,37798,67209,47799,63682,58634,73461,72878,78273,60870,60870,80000,JNTUH
CMRG,CMR TECHNICAL CAMPUS,KANDLAKOYA,MDL,COED,PVT,2009,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,29018,29018,67500,67500,38329,43447,40189,40189,40659,46763,81281,81281,77595,80446,60856,78797,80000,JNTUH
CMRG,CMR TECHNICAL CAMPUS,KANDLAKOYA,MDL,COED,PVT,2009,INF,INFORMATION TECHNOLOGY,26290,26819,79780,82180,33967,34655,26290,62581,35353,36396,72894,72894,85041,85041,60806,75430,80000,JNTUH
CMRG,CMR TECHNICAL CAMPUS,KANDLAKOYA,MDL,COED,PVT,2009,MEC,MECHANICAL ENGINEERING,55009,80103,79025,80103,68222,80103,72554,83847,75741,80103,79715,80103,80407,83692,73876,80103,80000,JNTUH
CMRK,C M R COLLEGE OF ENGG AND TECHNOLOGY,KANDLAKOYA,MDL,COED,PVT,2002,CIV,CIVIL ENGINEERING,33134,40388,75995,75995,63798,63798,33134,40388,46577,67480,76114,80932,73310,74770,44828,44828,100000,JNTUH
CMRK,C M R COLLEGE OF ENGG AND TECHNOLOGY,KANDLAKOYA,MDL,COED,PVT,2002,CSC,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),12362,13475,47203,48342,19001,20172,77384,77384,19819,23938,46263,46263,82842,82842,69563,69596,100000,JNTUH
CMRK,C M R COLLEGE OF ENGG AND TECHNOLOGY,KANDLAKOYA,MDL,COED,PVT,2002,CSE,COMPUTER SCIENCE  AND  ENGINEERING,8692,8692,32235,44206,14025,15926,24651,55423,14430,14849,20595,28178,43384,45743,30778,47543,100000,JNTUH
CMRK,C M R COLLEGE OF ENGG AND TECHNOLOGY,KANDLAKOYA,MDL,COED,PVT,2002,CSM,COMPUTER SCIENCE AND ENGINEERING ,10346,10346,33022,41196,15894,17529,10346,36835,17447,17447,37753,61016,73288,73576,79688,80042,100000,JNTUH
CMRK,C M R COLLEGE OF ENGG AND TECHNOLOGY,KANDLAKOYA,MDL,COED,PVT,2002,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,15044,15044,47270,62811,23721,23912,75229,75229,23969,25332,59318,59318,67989,72446,42935,66783,100000,JNTUH
CMRK,C M R COLLEGE OF ENGG AND TECHNOLOGY,KANDLAKOYA,MDL,COED,PVT,2002,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,20787,24778,20787,24778,45112,75909,20787,24778,30615,67227,68152,68152,69905,73572,34692,50932,100000,JNTUH
CMRK,C M R COLLEGE OF ENGG AND TECHNOLOGY,KANDLAKOYA,MDL,COED,PVT,2002,INF,INFORMATION TECHNOLOGY,11035,11035,36990,39435,18430,18430,11035,11035,16606,16606,28537,28537,63249,68256,34070,61901,100000,JNTUH
CMRK,C M R COLLEGE OF ENGG AND TECHNOLOGY,KANDLAKOYA,MDL,COED,PVT,2002,MEC,MECHANICAL ENGINEERING,19070,59003,76047,76047,79201,81235,19070,59003,52324,75241,52827,59003,78737,78873,49015,84812,100000,JNTUH
CMRM,CMR INSTITUTE OF TECHNOLOGY,KANDLAKOYA,MDL,COED,PVT,2005,CIV,CIVIL ENGINEERING,35539,65856,84292,84292,64333,65856,51021,65856,58214,67420,56020,67686,84626,84626,61231,65856,90000,JNTUH
CMRM,CMR INSTITUTE OF TECHNOLOGY,KANDLAKOYA,MDL,COED,PVT,2005,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),28798,28798,52560,71807,48858,53534,41092,41092,40363,47433,54982,58036,75694,75694,78277,78973,90000,JNTUH
CMRM,CMR INSTITUTE OF TECHNOLOGY,KANDLAKOYA,MDL,COED,PVT,2005,CSE,COMPUTER SCIENCE  AND  ENGINEERING,14949,15500,46791,57158,22210,22210,32613,60635,22665,24646,43769,56150,63302,68313,41857,67130,90000,JNTUH
CMRM,CMR INSTITUTE OF TECHNOLOGY,KANDLAKOYA,MDL,COED,PVT,2005,CSM,COMPUTER SCIENCE AND ENGINEERING ,23597,23597,78581,78581,45129,45129,35551,35551,32161,32161,46818,46818,79695,79695,73666,73666,90000,JNTUH
CMRM,CMR INSTITUTE OF TECHNOLOGY,KANDLAKOYA,MDL,COED,PVT,2005,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,24652,26517,71672,71672,36268,36268,37074,37746,37276,37276,82964,82964,79590,85466,52113,77614,90000,JNTUH
CMRM,CMR INSTITUTE OF TECHNOLOGY,KANDLAKOYA,MDL,COED,PVT,2005,MEC,MECHANICAL ENGINEERING,86187,86187,86187,86187,86187,86187,86187,86187,86187,86187,86187,86187,86187,86187,86187,86187,90000,JNTUH
CMRN,CMR ENGG COLLEGE,KANDLAKOYA,MDL,COED,PVT,2010,CSC,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),36249,36249,66142,66142,43075,65324,56580,56580,56416,56416,36249,53992,80700,80700,36249,62732,75000,JNTUH
CMRN,CMR ENGG COLLEGE,KANDLAKOYA,MDL,COED,PVT,2010,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),70569,77197,84510,84510,70569,77197,70569,77197,81688,81688,70569,77197,85850,85850,84614,84614,75000,JNTUH
CMRN,CMR ENGG COLLEGE,KANDLAKOYA,MDL,COED,PVT,2010,CSE,COMPUTER SCIENCE  AND  ENGINEERING,22618,23567,57351,57420,75344,75344,63408,69637,34312,34381,62746,63814,73594,73594,51623,66105,75000,JNTUH
CMRN,CMR ENGG COLLEGE,KANDLAKOYA,MDL,COED,PVT,2010,CSM,COMPUTER SCIENCE AND ENGINEERING ,62183,63764,80748,80748,70996,70996,62183,63764,63142,76351,76683,76683,85547,85547,62183,63764,75000,JNTUH
CMRN,CMR ENGG COLLEGE,KANDLAKOYA,MDL,COED,PVT,2010,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,35245,35245,84579,84579,55605,59553,71858,71858,49328,50326,82356,82356,85435,85964,80327,80327,75000,JNTUH
CMRN,CMR ENGG COLLEGE,KANDLAKOYA,MDL,COED,PVT,2010,INF,INFORMATION TECHNOLOGY,32582,32582,83413,83413,44199,51471,39024,39024,44972,45529,54371,71338,85849,85849,63075,76654,75000,JNTUH
CMRN,CMR ENGG COLLEGE,KANDLAKOYA,MDL,COED,PVT,2010,MEC,MECHANICAL ENGINEERING,86187,86187,86187,86187,86187,86187,86187,86187,86187,86187,86187,86187,86187,86187,86187,86187,75000,JNTUH
CVRH,CVR COLLEGE OF ENGINEERING,IBRAHIMPATAN,RR,COED,PVT,2001,CIV,CIVIL ENGINEERING,14763,14763,41966,41966,25878,30888,14763,14763,26316,36366,35070,38282,37861,55948,28934,28934,115000,JNTUH
CVRH,CVR COLLEGE OF ENGINEERING,IBRAHIMPATAN,RR,COED,PVT,2001,CSC,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),4525,5556,20654,28314,7276,9486,4525,5556,6248,8072,15051,20935,40265,40265,31548,34573,115000,JNTUH
CVRH,CVR COLLEGE OF ENGINEERING,IBRAHIMPATAN,RR,COED,PVT,2001,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),3885,5315,14469,18119,5836,7387,3885,13053,5700,6667,7367,7367,34448,53834,31035,68022,115000,JNTUH
CVRH,CVR COLLEGE OF ENGINEERING,IBRAHIMPATAN,RR,COED,PVT,2001,CSE,COMPUTER SCIENCE  AND  ENGINEERING,3248,3520,12266,19007,5534,6164,12077,12077,5137,7178,10386,10386,22932,23301,8471,28533,115000,JNTUH
CVRH,CVR COLLEGE OF ENGINEERING,IBRAHIMPATAN,RR,COED,PVT,2001,CSI,COMPUTER SCIENCE AND INFORMATION TECHNOLOGY ,5903,5942,15745,37036,9093,10602,19172,44375,8665,10520,21081,21081,61276,66581,35945,48938,115000,JNTUH
CVRH,CVR COLLEGE OF ENGINEERING,IBRAHIMPATAN,RR,COED,PVT,2001,CSM,COMPUTER SCIENCE AND ENGINEERING ,2883,3711,11126,12664,3664,6832,2883,3711,4554,5963,3615,11449,30931,35895,13660,63743,115000,JNTUH
CVRH,CVR COLLEGE OF ENGINEERING,IBRAHIMPATAN,RR,COED,PVT,2001,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,7294,7581,26419,48957,11317,11710,65331,65331,12566,14796,28412,37926,40204,47970,23423,46453,115000,JNTUH
